Time;Channel A;Channel B
(ms);(V);(V)

10,18218527;3,32323456;-0,01710138
10,18238527;3,28001976;-0,01710138
10,18258527;3,28001976;-0,01710138
10,18278527;3,28001976;-0,01710138
10,18298527;3,32323456;-0,01710138
10,18318527;3,32323456;-0,01710138
10,18338527;3,32323456;-0,01710138
10,18358527;3,32323456;-0,01710138
10,18378527;3,28001976;-0,01710138
10,18398527;3,28001976;-0,01710138
10,18418527;3,32323456;-0,00000000
10,18438527;3,32323456;-0,01710138
10,18458527;3,36629534;-0,00000000
10,18478527;3,32323456;-0,00000000
10,18498527;3,32323456;-0,01710138
10,18518527;3,28001976;-0,01710138
10,18538527;3,32323456;-0,01710138
10,18558527;3,28001976;-0,01710138
10,18578527;3,28001976;-0,00000000
10,18598527;3,32323456;-0,00000000
10,18618527;3,32323456;-0,00000000
10,18638527;3,32323456;-0,01710138
10,18658527;3,36629534;-0,01710138
10,18678527;3,32323456;-0,00000000
10,18698527;3,32323456;-0,01710138
10,18718527;3,36629534;-0,01710138
10,18738527;3,32323456;-0,01710138
10,18758527;3,28001976;-0,01710138
10,18778527;3,36629534;-0,01710138
10,18798527;3,32323456;-0,00000000
10,18818527;3,36629534;-0,01710138
10,18838527;3,28001976;-0,00000000
10,18858527;3,28001976;-0,00000000
10,18878527;3,28001976;-0,01710138
10,18898527;3,28001976;-0,01710138
10,18918527;3,36629534;-0,00000000
10,18938527;3,32323456;-0,01710138
10,18958527;3,28001976;-0,01710138
10,18978527;3,32323456;-0,01710138
10,18998527;3,32323456;-0,01710138
10,19018527;3,32323456;-0,01710138
10,19038527;3,32323456;-0,01710138
10,19058527;3,28001976;-0,01710138
10,19078527;3,32323456;-0,00000000
10,19098527;3,32323456;-0,00000000
10,19118527;3,32323456;-0,01710138
10,19138527;3,36629534;-0,01710138
10,19158527;3,28001976;-0,00000000
10,19178527;3,32323456;-0,00000000
10,19198527;3,28001976;-0,01710138
10,19218527;3,36629534;-0,01710138
10,19238527;3,32323456;-0,00000000
10,19258527;3,28001976;-0,00000000
10,19278527;3,28001976;-0,01710138
10,19298527;3,32323456;-0,01710138
10,19318527;3,32323456;-0,01710138
10,19338527;3,32323456;-0,01710138
10,19358527;3,32323456;-0,01710138
10,19378527;3,32323456;-0,00000000
10,19398527;3,28001976;-0,01710138
10,19418527;3,32323456;-0,01710138
10,19438527;3,32323456;-0,01710138
10,19458527;3,32323456;-0,01710138
10,19478527;3,36629534;-0,01710138
10,19498527;3,28001976;-0,01710138
10,19518527;3,32323456;-0,01710138
10,19538527;3,36629534;-0,01710138
10,19558527;3,32323456;-0,00000000
10,19578527;3,32323456;-0,01710138
10,19598527;3,28001976;-0,01710138
10,19618527;3,28001976;-0,00000000
10,19638527;3,28001976;-0,01710138
10,19658527;3,36629534;-0,01710138
10,19678527;3,36629534;-0,01710138
10,19698527;3,36629534;-0,00000000
10,19718527;3,36629534;-0,00000000
10,19738527;3,36629534;-0,01710138
10,19758527;3,28001976;-0,01710138
10,19778527;3,32323456;-0,01710138
10,19798527;3,28001976;-0,01710138
10,19818527;3,28001976;-0,01710138
10,19838527;3,40951014;-0,01710138
10,19858527;3,32323456;-0,01710138
10,19878527;3,32323456;-0,01710138
10,19898527;3,32323456;-0,01710138
10,19918527;3,32323456;-0,00000000
10,19938527;3,28001976;-0,01710138
10,19958527;3,28001976;-0,01710138
10,19978527;3,36629534;-0,01710138
10,19998527;3,28001976;-0,00000000
10,20018527;3,32323456;-0,01710138
10,20038527;3,32323456;-0,01710138
